ENSG,GM18486,GM18498,GM18499,GM18501,GM18502,GM18504,GM18505,GM18507,GM18508,GM18510,GM18511,GM18516,GM18517,GM18519,GM18520,GM18522,GM18523,GM18852,GM18855,GM18858,GM18861,GM18862,GM18870,GM18871,GM18907,GM18909,GM18912,GM18913,GM18916,GM19092,GM19093,GM19098,GM19099,GM19101,GM19102,GM19108,GM19114,GM19116,GM19119,GM19127,GM19128,GM19130,GM19131,GM19137,GM19138,GM19140,GM19143,GM19144,GM19147,GM19152,GM19153,GM19160,GM19172,GM19192,GM19193,GM19200,GM19203,GM19204,GM19207,GM19209,GM19222,GM19257,txStart,txEnd,chr
ENSG00000110321,0.209578191,0.031928689,0.340308241,-0.152455659,0.235633538,0.178460154,-0.080692137,-0.251769452,-0.079057175,-0.075097713,-0.27680519,-0.152236489,-0.159489729,-0.049127292,0.305695437,-0.295181073,-0.172260819,-0.420245558,0.187010521,0.021707556,-0.280216769,0.010041525,-0.250285183,-0.828312631,-0.247934766,-0.123908047,-0.085681042,-0.101919656,-0.216731443,-0.020322005,-0.076914429,-0.011188283,-0.187886065,-0.236109539,-0.351097101,-0.21335113,-0.060527334,-0.157785818,-0.271779546,-0.211207279,-0.438608635,0.081958808,-0.098384465,-0.276496676,-0.01678466,0.64562832,-0.308225906,-0.292581473,-0.351740154,-0.122499923,-0.2884415,-0.208756204,0.096657475,-0.15303096,-0.338646558,-0.042377844,-0.042744364,-0.137246571,-0.393367017,-0.166507322,-0.137663713,-0.276348895,10775168,10787158,chr11
ENSG00000110344,-0.204786314,-0.045584021,-0.086033079,0.262649926,-0.069468557,-0.077057151,-0.110131692,-0.061718122,0.10744856,0.030043977,0.06195799,-0.283458244,0.159955156,0.247830738,0.156265452,0.007460867,0.274754191,-0.126557873,-0.027463439,-0.218861114,0.223803026,-0.019975975,0.128860802,-0.529742566,0.165460459,0.204836223,0.213523788,0.150117749,0.077583412,0.426460105,0.266841011,0.193804062,0.134925735,0.171974721,0.064574499,-0.021065135,0.363245196,-0.055169088,-0.122688996,0.032509961,0.158691435,0.221287903,0.059331145,0.157493144,-0.01554486,0.402321915,0.143652499,-0.162711208,0.225085456,0.204324337,-0.055195035,0.078593946,-0.03301979,0.18062822,-0.028069103,-0.123501914,0.002329691,-0.056002911,-0.168636247,-0.015934462,-0.047858953,0.115005935,117735511,117775132,chr11
ENSG00000110367,0.027664581,-0.043851331,0.150481291,-0.083723884,0.033626773,-0.049230891,0.161616853,-0.172484372,0.253286785,-0.035668953,-0.02042026,-0.217346134,-0.023305264,-0.068757237,-0.073669388,-0.206872153,0.125985356,0.275446657,-0.037200989,0.039625471,-0.134888944,0.18151521,0.040679697,-0.886497161,0.016823724,0.024550923,-0.018041792,0.127043769,0.248922072,0.18904314,0.115531691,0.044126032,0.180586945,0.092274261,-0.365861361,0.037377065,-0.033687624,0.185499812,0.026265724,-0.017879959,-0.1091654,-0.023563432,0.063990615,0.000679894,-0.02599303,0.076620895,-0.356248046,-0.211410078,0.006854546,0.185835247,0.060217145,-0.022922834,-0.057800985,0.023778905,0.162140407,0.047167666,0.041644446,0.044096879,0.129451433,0.087509658,0.068943687,0.07606802,118125622,118167082,chr11
ENSG00000110395,0.418689571,NA,-0.060822419,-0.232601449,0.143154303,0.099867639,-0.152825487,-0.081134032,-0.042494075,0.276921197,-0.10173238,0.254263716,-0.013500514,0.294573748,0.517837117,0.178404952,-0.193322689,-0.271106508,0.323801891,0.223631156,NA,0.182068105,-0.451633488,-0.476812191,NA,-0.213236657,0.024465768,-0.132335211,0.103424457,-0.19956964,-0.042627699,-0.163162558,NA,-0.281186914,0.139762459,0.09023547,-0.017862064,NA,0.287203569,0.145700501,0.244412145,-0.196278987,NA,0.387133634,0.13515483,-0.129996615,0.072053939,-0.053993098,0.013280636,NA,NA,-0.250936984,NA,0.0980141,0.047390177,-0.097770394,0.337439236,-0.049466501,-0.108280732,0.320797688,0.014073042,-0.201122745,118582199,118684066,chr11
ENSG00000110429,NA,-0.139796081,NA,-0.557794154,-0.575954602,-0.377518361,-0.028869532,NA,-0.207495225,-0.331908703,NA,0.008557236,0.091489921,-0.712821717,0.241195022,NA,-0.284957909,-0.376299083,-0.663003189,-0.616095394,-0.878037774,NA,-0.731844173,NA,-0.294952446,-0.756066957,-0.651417582,-0.464034281,-0.080703428,NA,NA,NA,-0.270177015,-0.002534204,NA,NA,-0.378372134,NA,-0.183995536,-0.753788189,NA,NA,-0.238916215,NA,-0.043070399,NA,NA,NA,-0.122686724,NA,NA,NA,NA,NA,NA,NA,-0.243683244,NA,-0.690467427,-0.639817592,-0.610446108,-0.68022537,33719065,33752647,chr11
ENSG00000110435,0.208325991,0.865899889,0.005786711,0.400657016,0.141347198,0.332629069,0.420661118,0.409844248,0.79848752,0.335650252,-0.11945254,-0.118369404,0.338073701,0.446800758,0.307767392,0.293310487,0.304867886,0.472411157,0.388743951,0.400351001,0.771805266,0.383287305,0.168859222,2.019352439,0.477493824,0.545150813,0.595652553,0.282812019,0.666951842,0.854498405,0.653766426,0.565017592,0.64595162,0.643801481,0.994670629,0.658236835,0.641323771,0.488160222,0.611094934,0.664462941,0.296507525,0.551833623,0.632482485,0.312690264,0.42119226,0.176921795,1.036128094,0.469682397,0.618463866,0.520676607,0.50354337,0.368139331,0.564325815,0.516252555,0.584070727,0.688590266,0.318150941,0.506181339,0.658361853,0.355864053,0.523198627,0.687902785,34894694,34974092,chr11
ENSG00000110442,0.048288111,-0.019189061,-0.136438919,-0.041736354,-0.460494302,-0.180285926,-0.018569172,0.046114578,-0.329206705,-0.008407728,-0.290313675,0.293739341,-0.285546419,-0.147403912,0.168836827,-0.002695633,0.026180811,-0.011847923,0.064753591,-0.077355684,-0.026005604,NA,0.081754657,NA,-0.111976136,-0.049614957,-0.379567382,-0.132094961,-0.143128278,-0.27153068,-0.277409714,-0.105075463,0.04822926,0.127365681,0.099885844,0.16701788,-0.039194289,-0.055480358,-0.130908356,0.029135306,0.153391705,NA,0.283722915,-0.068639696,-0.1552095,0.124706035,0.159727849,NA,0.133441946,-0.125539228,-0.159552015,-0.079198124,-0.260242435,0.00686701,-0.113745003,-0.485636479,-0.208958304,-0.096084521,0.227015658,-0.047378747,NA,0.11248161,36252085,36267554,chr11
ENSG00000110536,0.213233926,0.117601899,0.458241476,0.370881961,0.121479973,-0.040278101,0.036479158,0.180178088,0.669980145,0.357460717,0.859577805,-0.252234594,-0.113778449,0.594324233,-0.108273868,0.094830517,0.269146421,0.838914307,0.743212093,0.379906861,0.556983326,0.43505838,0.717964312,1.115799839,0.184320794,0.080033668,0.447416328,0.682363234,0.419189597,0.324897895,0.309790491,-0.107739463,0.35818789,0.358320666,0.561354259,0.50883624,0.376829381,0.447828642,0.593369944,0.682648971,0.693751325,0.467117123,0.530684465,0.602081729,0.508161241,-0.29050353,0.629974644,0.389725047,0.252679326,0.137430702,0.597374355,0.335392856,0.436904235,0.43137548,0.322216357,0.664405996,0.182777266,0.117911259,0.578248723,0.033487758,0.383734207,0.724805465,47543750,47549942,chr11
ENSG00000110619,-0.322411874,0.156856069,-0.134308279,-0.182542329,-0.249322062,-0.016489461,-0.550190872,-0.318388592,0.240021625,0.289076437,0.20334023,-0.556619644,-0.147544774,-0.035439792,0.384392142,-0.047845243,0.420036541,0.361526667,-0.166767769,0.213333296,0.004256446,0.280545985,-0.001441858,0.060318434,-0.092671846,0.215791153,-0.055368472,0.522835369,0.044291712,0.304917985,-0.339136734,0.098626822,0.13311548,0.294667866,-0.271169526,0.412664515,-0.091521724,-0.039747458,0.059946264,0.136948596,-0.215208345,-0.443906687,-0.319089035,0.143410324,-0.13420892,-0.334707955,-0.252344186,-0.117485103,0.098073756,0.311254482,-0.23108858,-0.183116074,-0.15115846,0.36360707,-0.585065923,0.132762546,-0.160742624,-0.230294701,0.314156528,-0.278245652,0.126665812,0.823125785,2978727,3035247,chr11
ENSG00000110651,-0.760413854,NA,-0.926478889,-0.551709009,-0.881580032,-1.597024851,-0.851626742,NA,-0.909887425,-0.705194253,NA,0.255260401,-0.857845179,-0.552974037,-1.090196738,NA,NA,-0.625869763,-0.895550477,-0.382205434,-0.859761794,-1.59598755,-1.071027418,-1.173285621,NA,-0.960626247,NA,NA,-1.543083218,-0.962454295,-1.272775934,-0.543987578,-0.49056112,NA,NA,NA,-1.239500039,-1.113895078,-0.010012246,-0.868403189,-0.537191875,-0.598689397,-1.620429455,0.032287269,-0.140825369,-0.954674805,-1.134081701,NA,-0.396885109,-0.510696133,-0.505312855,-0.305263004,NA,-0.30692541,-1.653479013,NA,-0.614230414,-1.120821061,-0.663590817,-1.020017482,-0.536192873,-0.954153635,2355122,2375225,chr11
ENSG00000110696,0.085245756,-0.115885516,0.159216211,-0.234753114,-0.295234617,-0.164621111,-0.173478847,-0.023570222,0.111912885,-0.026179083,NA,-0.251196614,0.076353556,0.185841423,0.088787037,0.134388297,0.193226851,-0.359100243,0.143493391,0.031194056,0.027098746,-0.005667905,-0.013282298,-1.115594191,-0.024508836,-0.156541937,0.029850098,-0.029761271,-0.022152778,-0.017537515,0.114799026,-0.290507598,-0.0187771,0.082323206,-0.569779246,-0.42210036,-0.191171244,-0.026608168,NA,0.076595471,0.201384335,0.071743583,-0.211285095,0.384794714,0.02999675,0.165208835,NA,-0.018328883,-0.003634574,0.057859027,-0.36660297,0.565170326,-0.08948084,0.01189379,-0.240150608,0.112691896,-0.075917329,-0.054906971,-0.036537082,NA,NA,-0.609801415,16716769,16734149,chr11
ENSG00000110697,NA,NA,NA,NA,-1.169707422,0.924336899,NA,NA,0.045114585,NA,NA,0.163152596,NA,NA,0.589299557,-0.330464778,0.356713691,0.625981677,0.489026203,NA,NA,NA,0.288698952,NA,0.008123189,0.305641753,0.397464458,0.821523179,1.360581122,0.690451885,NA,-0.144980348,0.64914575,0.895329046,1.552839604,NA,0.971839521,NA,0.756177189,NA,1.686101175,NA,0.052751185,NA,1.617483601,-0.384352435,1.261723324,NA,0.704389106,NA,NA,NA,1.148474335,NA,0.480190637,NA,NA,0.921379329,NA,NA,0.788303147,NA,67015815,67029412,chr11
ENSG00000110700,0.062119916,-0.112467921,0.216045241,-0.164664099,0.158985378,0.176736749,0.145385108,-0.249626517,0.110897545,0.088944087,0.020271315,-0.008562119,0.045542301,-0.014799452,-0.011436208,-0.183924243,-0.190446669,-0.155620383,0.098345551,-0.016935919,-0.095714794,0.001531655,-0.108144068,-0.177080911,-0.126104686,-0.196693757,-0.090523742,-0.136866691,-0.025555598,0.00424693,-0.199833829,0.068219002,-0.190553025,-0.110903884,0.073458689,-0.08457529,-0.109819854,-0.071117743,0.000571954,-0.284131229,-0.088695085,0.028437863,-0.029461375,-0.152985336,-0.05276544,0.253235295,0.078691404,0.514838557,-0.124881759,-0.161069558,-0.141658155,-0.054519884,-0.08747943,-0.05289917,-0.106158673,0.101421266,0.093029171,0.069452444,0.072398343,-0.082067857,-0.050133733,0.033953495,17052514,17055796,chr11
ENSG00000110711,0.119250506,0.129767619,0.454013151,0.095270966,0.244679558,0.329578784,0.268760048,0.089538843,0.32490499,0.328992377,0.30799795,-0.029229574,-0.097052039,0.518871328,0.061832602,0.193572327,0.302355621,0.628000887,0.378069291,0.278801096,0.528020966,0.48999299,0.509757892,-0.498897041,0.422230354,0.268489773,0.201896318,0.103181824,0.521789952,0.402599485,0.622158161,0.207419377,0.57240258,0.196385856,0.691658019,0.27115597,0.632214516,0.705879132,0.677553284,0.680350721,0.418447915,0.284927413,0.392406215,0.586450454,0.603188,0.165726405,0.684669754,-0.063198408,0.536776566,0.363827717,0.671896365,0.284755596,0.5044115,0.628212575,0.541055627,0.342687676,0.941975826,0.340200754,0.495147128,1.013939188,0.505217717,0.422460615,67007096,67015150,chr11
ENSG00000110713,0.141929791,-0.163041656,0.100131561,-0.115553319,0.092633708,0.031766499,0.061798793,-0.001895782,0.026261185,0.042217767,-0.018749415,-0.189877149,-0.115344929,0.109518158,-0.132379348,0.053309477,-0.030739514,-0.011769843,0.009791521,0.033221251,0.016972381,-0.021900505,-0.130077813,-1.072994241,0.030993549,0.012923968,-0.005565947,-0.053361561,-0.012582318,0.049668975,-0.010899199,-0.126351808,0.06081295,-0.143871514,-0.122056681,-0.02974778,0.003362496,0.004582317,-0.072638441,0.028508606,-0.07341822,-0.021486867,0.060545665,0.096076159,-0.075835865,0.152472765,-0.123929296,-0.180606483,-0.013631719,0.063170897,0.060813685,-0.018921454,0.07137132,-0.14362967,0.094422537,-0.088898874,-0.039693984,0.209439379,-0.011841212,-0.040429582,0.085434077,-0.063793085,3652816,3775468,chr11
ENSG00000110717,0.068378841,0.983085119,-0.110463949,0.616985631,0.280447078,0.322584719,0.326949193,0.210309668,0.174651365,0.495941592,0.524736315,0.115964096,0.637197226,0.858331378,0.448640362,NA,0.453407321,0.830647507,0.362748441,0.228762616,0.970311816,0.496802445,0.870319282,1.580739204,0.551983574,NA,0.420550248,0.730044369,0.455241532,0.699137465,0.461915131,0.530852152,0.446663195,0.701807966,1.007227954,0.888177465,0.186299226,0.509874502,0.517424274,0.281003111,0.68790131,0.298006738,0.441094135,0.593950359,0.232491845,-0.279523015,0.925540184,0.286972897,0.498692341,0.483966707,0.367123775,0.713065886,0.653166785,0.51574706,0.319872407,0.905922746,0.368669966,0.273920129,0.556535643,0.260423878,0.366908837,0.826273825,67554669,67560686,chr11
ENSG00000110756,-0.013385329,NA,0.169254141,NA,NA,NA,0.079107568,NA,NA,NA,NA,-0.370544079,0.117029161,NA,NA,0.202849857,NA,NA,0.082702501,0.459393976,0.277279416,0.252288265,NA,NA,0.085462664,-0.108410882,-0.019146412,-0.028533201,0.219414872,0.168580735,0.312923541,0.404336132,-0.08218386,0.127630896,-0.044312981,-0.038741345,0.013342936,NA,0.051441554,NA,-0.297727435,0.149221783,0.060056605,0.051731744,0.558067935,NA,-0.003963216,NA,-0.024231654,0.261841947,0.256445015,NA,0.156427945,-0.13142725,0.022434727,0.618942966,NA,NA,-0.186308187,NA,NA,NA,18256792,18300297,chr11
ENSG00000110768,NA,NA,0.149311201,NA,NA,NA,NA,NA,NA,0.373448877,NA,0.396246811,0.089849351,0.728689628,NA,NA,-0.163535159,NA,NA,NA,-0.040656384,NA,0.115987527,-0.991318961,0.094823874,NA,0.206438953,0.224517319,NA,-0.085289035,NA,0.059979122,NA,0.033463741,NA,-0.06135492,-0.304654429,-0.109350698,0.150960124,NA,0.472177935,-0.109567697,NA,-0.825650156,0.093534711,NA,NA,-0.502327993,-0.386527564,0.126613757,NA,0.306893816,-0.082650155,NA,0.172401627,NA,NA,0.260107239,NA,NA,0.029438087,0.069979955,18300718,18345152,chr11
ENSG00000110777,1.039689611,NA,1.243180961,0.875206881,0.998222273,NA,-0.352835972,0.213478468,NA,0.916535627,0.15579145,0.472791786,NA,0.335629548,NA,NA,0.235101566,0.799897867,0.838371901,1.134099116,1.202637956,0.474859135,-0.262939148,0.664112739,0.963981344,0.559136753,0.791607798,0.433179109,0.752100662,NA,0.323197146,1.114871692,0.50889959,-0.435478364,0.130548319,-0.09498326,0.486459276,0.420741927,0.369156394,0.407589611,0.068037185,0.364311133,-0.431452425,0.739701159,1.09903819,NA,0.694579984,0.776911012,1.210319666,0.236417282,0.384736265,0.445046736,0.742473375,0.981264255,0.986345872,0.705375031,0.951979396,0.725318089,NA,0.788871578,0.892715737,0.346238735,110728209,110755627,chr11
ENSG00000110801,0.067244286,0.120048009,0.125246896,-0.150335954,0.018243358,0.172010074,0.405095768,0.083594808,0.118034295,-0.199154478,-0.1700544,-0.084924219,-0.406692464,0.112087493,0.116415032,-0.243447063,-0.013541059,0.029612852,-0.028643689,0.036405416,-0.332585514,-0.280154955,0.480952512,-0.099376411,-0.202706376,-0.001750277,0.005312768,-0.005810151,-0.130961208,-0.37766912,-0.286789909,-0.254456673,-0.26958704,-0.412553484,-0.096161791,-0.07097129,-0.161963514,-0.222917658,-0.030788196,-0.350391129,0.337984175,0.134438708,-0.347803325,-0.051866431,-0.31214203,0.12955199,-0.140820696,0.159183207,-0.324302494,-0.160273913,-0.056450855,-0.337038254,-0.1009186,-0.163427315,1.055862092,0.108972506,-0.266393054,-0.114519751,0.010706628,-0.082532792,-0.129740243,-0.097434725,120811020,120840153,chr12
ENSG00000110841,NA,NA,NA,NA,-0.230671892,-0.091170716,0.367248938,0.051550108,0.043812615,0.044012797,0.168993785,-0.153267704,-0.951916549,NA,NA,NA,-0.029237079,0.157004957,0.071642051,0.094272066,NA,0.718649965,NA,NA,-0.123893286,NA,-0.090003852,-0.103503201,-0.221399308,0.416641755,0.719343971,-0.141334298,NA,NA,0.078044279,NA,0.361488286,NA,0.085838814,NA,0.288463895,NA,NA,0.085022934,-0.20006066,0.007401695,0.248177674,NA,-0.030670759,NA,NA,NA,-0.415478935,-0.05076849,-4.375161623,0.545883156,0.369675641,0.101818189,-4.98E-05,-0.109441597,NA,NA,27568311,27739763,chr12
ENSG00000110871,0.218957551,0.110019289,-0.256200984,0.402724036,-0.450601542,-0.661531351,-0.014680492,0.227235398,0.099085845,-0.127814453,-0.12629755,NA,-0.580137139,-0.736877752,-0.205752323,-0.363832313,-0.976542379,NA,-0.027823169,-0.306458044,NA,-0.571672615,0.269416492,-0.101427931,0.596107384,NA,0.051370278,0.133049529,-0.300660498,-0.01889869,0.333950111,0.285588092,0.02602846,NA,0.181854604,-0.93345653,-0.343752734,0.165548027,-0.157330836,0.066982191,NA,NA,-0.146795965,-0.277924086,-0.04071295,-0.114831405,NA,-0.139202783,-0.371039214,-0.613895523,0.16909122,0.307861191,-0.183656765,-0.198230995,0.296936207,-0.087020759,NA,-0.063131456,0.264329633,-0.371716142,0.158892567,-0.200440805,119425465,119451347,chr12
ENSG00000110880,-0.344289619,-0.432445001,-0.195745634,-0.111862599,-0.343243697,-0.162790961,-0.425350442,-0.420178097,0.16013222,-0.021868533,-0.170838985,-0.621681864,-0.089563609,-0.587110437,-0.399694558,-0.014520833,0.146392531,-0.594080503,-0.296970789,-0.236931559,-0.281171424,-0.170271755,-0.051066698,-0.026854536,-0.029329696,0.018056803,-0.176791262,0.012091909,0.090158652,0.063671255,0.201690231,-0.405264398,0.011620155,-0.250128914,0.048881259,-0.14872742,-0.150719089,-0.370670748,-0.036221816,0.159159081,-0.257879765,-0.253537397,-0.15668505,0.126161334,-0.16758309,-0.218521245,0.046141684,-0.207186103,-0.077729784,0.115053157,0.10337063,0.090829776,-0.4998386,-0.14576872,0.589748497,-0.129517284,-0.165699054,-0.497626151,-0.091154977,-0.112258202,-0.323819493,-0.127461,107563019,107649424,chr12
ENSG00000110917,-0.158934174,0.423350469,-0.335339359,0.349889156,-0.338590092,-0.372851651,-0.453530752,0.076645248,0.095251105,0.054522987,0.22377032,0.111753141,0.170154521,-0.395024367,-0.044985183,0.101496757,0.261149871,0.206888917,-0.071401789,0.354744936,0.387659636,0.009946475,0.451934172,1.616310619,0.404527904,0.190570903,-0.093350392,0.027163979,-0.130509708,0.077895535,0.202043301,0.376403742,-0.08832662,-0.102922444,-0.188852771,-0.00556201,-0.046020174,0.196833897,0.000427819,0.273463831,0.029114075,-0.114843737,0.392456265,0.298921034,-0.04148457,-0.24303252,-0.194472926,0.588419732,0.368610506,-0.023446033,-0.266584115,0.070225426,-0.059391435,0.26451101,0.539461377,-0.148128234,-0.287046929,-0.130386531,0.303025118,-0.233111282,0.091966997,0.191599815,119609331,119624050,chr12
ENSG00000110921,0.121778861,-0.862311471,-0.150471849,-0.195553714,0.133068203,-0.594151711,-0.540443022,-0.244414872,-0.298917985,-0.374120593,-0.18687455,-0.921196459,-1.263680724,-0.392014252,-0.541467623,-0.611533623,0.853037456,-0.980971043,-0.317120989,-0.274322249,-0.293251884,-0.50955856,-0.246300443,0.313169789,-0.779957266,-0.454646647,-0.371485992,-0.234520411,-0.975292428,-0.582041295,-0.334756249,-0.491271118,-0.9405545,-0.208361234,-0.488000471,-0.56109518,-0.400438604,-0.809274168,-0.172249246,0.474099201,-0.102892365,-0.453346057,-0.441958945,-0.923958076,-1.14890573,-1.127737925,-0.459226096,-0.783880103,0.024877751,-0.122657973,0.03334861,0.189287791,-0.205855935,-0.38987853,0.125843127,-0.185500764,-1.136377814,-0.610718161,-0.275404357,0.348180278,-0.452884913,-0.42343777,108495999,108519450,chr12
ENSG00000110934,NA,0.102596449,-0.145875449,-0.987964694,-0.173267722,-0.443581501,NA,NA,-1.279287055,NA,-0.54619585,NA,-0.329539234,NA,NA,-0.360376453,-1.052105989,-1.488127033,0.881578456,-0.167520849,NA,-0.900134525,-0.582646968,NA,-0.626468066,-0.492028347,NA,NA,-0.168018438,-0.625087465,-0.687554759,0.219789152,NA,NA,-0.705005131,0.06621598,-0.670649774,NA,NA,-1.091014069,NA,NA,NA,-0.781297556,-0.03366419,0.262196145,-0.575918856,-0.016105343,0.816877356,0.135746007,NA,NA,NA,-0.6268355,NA,NA,NA,NA,NA,0.172948978,-0.638060173,NA,49961089,50004215,chr12
ENSG00000110955,-0.065033209,0.648465939,-0.134166069,0.241555631,-0.127828422,0.197282284,0.024288008,0.564056343,0.276171605,0.039448327,0.213424945,0.179520801,0.292972991,0.111345363,0.131917702,0.024475732,0.125373646,0.576447197,-0.033859889,0.125155806,0.318876606,0.25783831,0.339385082,2.231202959,0.103708864,0.032178283,0.253356818,0.311946579,0.187926392,0.158319715,0.011302731,0.224446202,0.001376105,0.353468136,0.380460239,0.41403526,0.101787101,0.370034582,0.185830704,0.333997631,0.307287845,0.367069863,0.370219125,0.077170709,0.268036825,-0.29684565,0.383125424,0.662734237,0.241101776,0.043460497,0.141335485,0.306899591,0.447379705,0.219656635,0.298149457,0.325126916,0.105072221,0.366815709,0.270634483,0.060573988,0.092946497,0.397692055,55318229,55326119,chr12
