Gene	Length
FPGT	594
FDPS	419
FPR1	350
FPR2	351
FPR3	353
PTGFRN	879
FER1L4	1794
FER1L5	2093
FER1L6	1857
FGFR1OP	399
FRMD8P1	369
FRAS1	4008
FRAT1	279
FRAT2	233
FXN	210
FREM1	2179
FREM2	3169
FREM3	2139
FRG1B	182
FRG1	258
FRG2B	278
FRG2C	282
FRG2	278
FTH1	183
FTL	175
WDPCP	746
FRK	505
FRMD4A	1039
FRMD4B	1034
FRMD1	549
FRMD3	597
FRMD5	570
FRMD6	622
FRMD7	714
FRMD8	464
FRMPD2B	320
FRMPD1	1578
FRMPD2	1309
FRMPD3	1810
FRMPD4	1322
FRRS1	592
FRRS1L	344
FRS2	508
FRS3	492
FRYL	3013
FRY	3013
FADS2P1	482
FSBP	299
FSCB	825
FSCN1	493
FSCN2	492
FSCN3	498
FSD1L	530
FSD1	496
FSD2	749
FSHB	129
FSHR	695
FSIP1	581
FSIP2	6907
FSTL1	308
FSTL3	263
FSTL4	842
FSTL5	847
FST	344
FTCD	541
FTMT	242
RPGRIP1L	1315
FTO	505
FUBP1	644
KHSRP	711
FUBP3	572
FUOM	154
FUCA2	467
FUCA1	466
SLC35C1	364
FUK	1084
FH	510
FUNDC1	155
FUNDC2	189
FURIN	794
FUS	526
FUT10	479
FUT11	492
FUT1	365
FUT2	343
FUT3	361
FUT4	530
FUT5	374
FUT6	359
FUT7	342
FUT8	575
FUT9	359
FUZ	418
FLYWCH1	716
FLYWCH2	140
FOXD4L1	408
FOXD4L2	416
FOXD4L3	417
FOXD4L4	416
FOXD4L5	416
FOXD4L6	417
FAXDC2	333
FBXL12	326
FBXL13	735
FBXL14	418
FBXL15	300
FBXL16	479
FBXL17	701
FBXL18	805
FBXL19	694
FBXL20	436
FBXL21	434
FBXL22	247
FXR1	621
FXR2	673
FOXRED1	486
FOXRED2	684
FXYD3	87
FXYD4	89
FXYD5	178
FXYD6	95
FXYD7	80
FYB	783
FXYD6P3	94
FYCO1	1478
FYN	537
PIKFYVE	2098
FZD10	581
FZD1	647
FZD2	565
FZD3	666
FZD4	537
FZD5	585
FZD6	706
FZD7	574
FZD8	694
FZD9	591
FZR1	496
G0S2	103
GPR137	417
GPR137B	399
GPR137C	429
G2E3	706
GPR32P1	272
G3BP1	466
G3BP2	482
GAPDHS	408
GAPDH	335
GAL3ST1	423
GAL3ST2	398
GAL3ST3	431
GAL3ST4	486
GADD45GIP1	222
G6B	241
G6PC2	355
G6PC3	346
G6PC	357
G6PD	515
H6PD	791
GPI	558
SLC37A4	429
C6orf48	75
HERVK_113	666
GAS2L1	681
GAS2L2	880
GAS2L3	694
GADD45A	165
GADD45B	160
GADD45G	159
GAS8-AS1	125
GAB1	694
GAB2	676
GAB3	586
GAB4	574
GABPB1	395
GABPB2	448
GABPA	454
GABBR1	961
GABBR2	941
ABAT	500
GADL1	521
GAFA1	74
GAGE10	116
GAGE13	117
GAGE2A	116
GAGE2B	116
GAGE2E	116
GAGE1	139
GAGE3	118
GAGE4	117
GAGE5	117
GAGE6	117
GAGE7	117
	10
ERVK-10	666
ERVK-19	666
ERVK-21	666
ERVK-24	666
ERVK-5	667
ERVK-6	666
ERVK-7	666
ERVK-8	647
ERVK-9	666
GAK	1311
GAL	123
GALC	685
GALE	348
GALK1	392
GALK2	458
GALM	342
GALNS	522
GALP	116
GALR1	349
GALR2	387
GALR3	368
GALNT1	559
GALNT2	571
GALNT3	633
GALNT4	578
GALNT5	940
GALNT6	622
GALNT7	657
GALNT8	637
GALNT9	603
GALT	379
GAMT	236
GANAB	944
GANC	914
MCM3AP	1980
GAN	597
GAPVD1	1478
GLIPR2	154
GAPT	157
GAR1	217
GAREML	874
GAREM	876
GARNL3	1013
GAS1	345
GAS2	313
GAS6	721
GAS7	476
GAS8	478
GPRASP1	1395
GPRASP2	838
CCKBR	447
GAST	101
GATA1	413
GATA2	480
GATA3	443
GATA4	442
GATA5	397
GATA6	595
QRSL1	528
GATB	557
GATC	136
GATAD1	269
GATSL1	329
GATSL2	329
GATSL3	329
GATM	423
GATS	163
GBA2	927
GBA3	469
GNB1	340
GNB2	340
GNB3	340
GNB4	340
GNB5	395
GBF1	1859
GNG10	68
GNG11	73
GNG12	72
GNG13	67
GNGT1	74
GNG2	71
GNG3	75
GNG4	75
GNG5	68
GNG7	68
GNG8	70
GBGT1	347
GNGT2	69
GNB2L1	317
GBP1	592
GBP2	591
GBP3	595
GBP4	640
GBP5	586
GBP6	633
GBP7	638
GABRA1	456
GABRA2	451
GABRA3	492
GABRA4	554
GABRA5	462
GABRA6	453
GABARAP	117
GABRB1	474
GABRB2	512
GABRB3	473
GABRD	452
GABRE	506
GABRG1	465
GABRG2	467
GABRG3	467
GABARAPL1	117
GABARAPL2	117
GABARAPL3	117
GABRP	440
GABRR1	479
GABRR2	465
GABRR3	467
GABRQ	632
GBX1	363
GBX2	348
GCRG224	35
GCC1	775
GCC2	1684
GCDH	438
GCFC2	781
GCH1	250
GCKR	625
GCM1	436
GCM2	506
GCN1L1	2671
GCNT1	428
GCNT3	438
GCNT4	453
GCNT6	391
GCNT7	430
GCOM2	368
TUBGCP2	902
TUBGCP3	907
TUBGCP4	667
TUBGCP5	1024
ACBD3	528
TUBGCP6	1819
NR3C1	777
GCSAM	178
GCSH	173
GLDC	1020
AMT	403
GUCY1A2	732
GUCY1A3	690
GUCY1B3	619
GUCY1B2	617
GDAP1L1	367
GDAP1	358
GDAP2	497
SLC25A16	332
GDE1	331
AGL	1532
GDF11	407
GDF15	308
GDF1	372
GDF2	429
GDF3	364
GDF5OS	250
GDF5	501
GDF6	455
GDF7	450
MSTN	375
GDF9	454
GDI1	447
GDI2	445
ARHGDIA	204
ARHGDIB	201
ARHGDIG	225
GDNF	211
SERPINE2	398
GDPD1	314
GDPD2	539
GDPD3	318
GDPD4	623
GDPD5	605
GDPGP1	385
RAP1GDS1	607
GSN	782
GMNC	334
GEMIN2	280
GEMIN4	1058
GEMIN5	1508
GEMIN6	167
GEMIN7	131
GEMIN8	242
GMNN	209
GEM	296
GEN1	908
GPHN	736
GET4	327
GFAP	432
GFI1B	330
GFI1	422
GFOD1	390
GFOD2	385
GFPT1	699
GFPT2	682
GFRA1	465
GFRA2	464
GFRA3	400
GFRA4	299
GFRAL	394
GCHFR	84
GFY	518
GAGE12B;	117
GAGE12F	117
GAGE12G	117
GAGE12H	117
GAGE12I	117
GAGE12J	117
GOLGA6L1	621
GOLGA6L2	650
GOLGA6L3	463
GOLGA6L4	574
GOLGA6L6	750
GOLGA6L9	432
GOLGA6L10	479
GOLGA6L18	536
GOLGA6L19	550
GOLGA6L20	444
GOLGA6L22	854
GGA1	639
GOLGA2P5	144
GGA2	613
GGA3	723
GGACT	153
GGCT	188
GAGE2D;	116
PAGE2B	111
GGH	318
GGNBP1	109
GGNBP2	697
GGN	652
GGPS1	300
GGT1	569
GGT2	569
GGT3P	568
GGT5	586
GGT6	493
GGT7	662
GGTA1P	100
GGTLC1	225
GGTLC2	218
GGTLC3	225
SLC25A22	323
SLC25A18	315
GHDC	530
GHITM	345
GHRHR	423
GHRL	117
GHR	638
GHSR	366
C10orf54	311
GID4	300
GID8	228
IFI30	250
GIMAP1	306
GIMAP2	337
GIMAP4	329
GIMAP5	307
GIMAP6	292
GIMAP7	300
GIMAP8	665
GIMD1	217
GIN1	522
GINM1	330
GIPC1	333
GIPC2	315
GIPC3	312
GIPR	466
GIP	153
GIT1	761
GIT2	759
GKAP1	366
GKN1	199
GKN2	184
GKN3P	181
POLR2M	148
GLT1D1	346
GLT6D1	308
GLT8D1	371
GLT8D2	349
GLB1L	654
GLB1L2	636
GLB1L3	653
GLCE	617
GLCCI1	547
GLYCAM1	47
GBA	536
GNE	722
GLYCTK	523
PAPD4	484
GLDN	551
GLE1	698
	10
GBE1	702
CGA	116
GLI1	1106
GLI2	1586
GLI3	1580
GLI4	376
GLIPR1	266
GLIS1	620
GLIS2	524
GLIS3	775
GLMN	594
GLUL	373
HAGH	308
GLOD4	313
GLOD5	160
GLP1R	463
GLP2R	553
GOLPH3L	285
GYPA	150
GYPB	91
GYPC	128
GYPE	78
GK2	553
GK3P	553
GK5	529
GK	559
SLC37A1	533
GLRA1	457
GLRA2	452
GLRA3	464
GLRA4	417
GLRB	497
GLRX	106
GLRX2	164
GLRX3	335
GLRX5	157
GCGR	477
GLS	669
GLS2	602
GALNT10	603
GALNT11	608
GALNT12	581
GALNT13	556
GALNT14	552
GALNT15	639
GALNT16	558
GALNT18	607
GLTPD2	291
WBSCR17	598
GALNTL5	443
GALNTL6	601
GLTP	209
PRKCSH	528
GCG	180
	8
GLYAT	296
SHMT1	483
GYG2	501
GYG1	350
GLYATL1	302
GLYATL2	294
GLYATL3	288
SHMT2	504
GLYR1	553
GMCL1	515
GMCL1P1	526
GMDS	372
GMEB1	573
GMEB2	530
GMFB	142
GMFG	142
GMIP	970
GML	158
GMPPA	420
GMPPB	360
GMPR	345
GMPR2	348
GNA11	359
GNA12	381
GNA13	377
GNA14	355
GNA15	374
GNPNAT1	184
GNAI1	354
GNAI2	355
GNAI3	354
GNAL	381
GNAO1	354
GNAQ	359
GNAS	1037
GNAS	394
GNAS	245
GNAT1	350
GNAT2	354
GNAT3	354
GNAZ	355
GNB1L	327
RALGDS	914
GNL1	607
GNL3L	582
GNL3	549
GNLY	145
GNMT	295
GNN	1318
GNPDA1	289
GNPDA2	276
GNPAT	680
GNPTAB	1256
GNPTG	305
GNRHR	328
GNRHR2	292
GNS	552
GCNT2	402
GCNT2	400
GCNT2	402
IDNK	187
BLZF1	400
GOLGA6A	693
GOLGA6B	693
GOLGA6C	693
GOLGA6D	693
GOLGA7B	167
GOLGA8A	631
GOLGA8B	603
GOLGA8DP	430
GOLGA8CP	597
GOLGA8F;	430
GOLGA8H	632
GOLGA8I	632
GOLGA8J	632
GOLGA8K	607
GOLGA8M	632
GOLGA8N	632
GOLGA8O	632
GOLGA8R	631
GOLGA1	767
GOLGA2	1002
GOLGA3	1498
GOLGA4	2230
GOLGA5	731
GOLGA7	137
GOLGB1	3259
GOLIM4	696
RNF130	419
GOLM1	401
GOLPH3	298
GNRH1	92
GNRH2	120
GON4L	2241
GOPC	462
GORAB	394
GORASP1	440
GORASP2	452
REXO1L1P	675
GOSR1	250
GOSR2	212
GOLT1A	132
GOLT1B	138
GPR101	508
GPR107	600
GPR108	543
GPR110	910
GPR111	708
GPR112	3080
GPR113	1079
GPR114	528
GPR115	695
GPR116	1346
GPR119	335
GPR123	560
GPR124	1338
GPR125	1321
GPR126	1221
GPR128	797
GPR132	380
GPR133	874
GPR135	494
GPR139	353
GPR141	305
GPR142	462
GPR143	404
GPR144	963
GPR146	333
GPR148	347
GPR149	731
GPR150	434
GPR151	419
GPR152	470
GPR153	609
GPR155	870
GPR156	814
GPR157	335
GPR158	1215
GPR160	338
GPR161	529
GPR162	588
GPR171	319
GPR173	373
GPR174	333
GPR176	515
GPR179	2367
GPR180	440
GPR182	404
GPR183	361
GP1BA	652
GP1BB	206
GP2	537
GPA33	319
GPAA1	621
GPALPP1	340
GPANK1	356
GPAM	828
GPAT2	795
AGPAT9	434
AGPAT6	456
GPBAR1	330
GPBP1L1	474
GPBP1	473
GPC1	558
GPC2	579
GPC3	580
GPC4	556
GPRC5B	403
GPRC5C	441
GPRC5D	345
GPC5	572
GPRC6A	926
GPC6	555
GPCPD1	672
GPD1L	351
GPD1	349
GPD2	727
GPER1	375
GPHA2	129
GPHB5	130
GPR89A	455
GPR89B	455
GPR89C	320
PIGK	395
GP9	177
GPKOW	476
GPM6A	278
GPM6B	265
GPN1	374
GPN2	310
GPN3	284
GPNMB	572
GPR12	334
GPR15	360
GPR17	367
GPR18	331
GPR19	415
GPR1	355
GPR20	358
GPR21	349
GPR22	433
GPR25	361
GPR26	337
GPR27	375
GPR31	319
GPR32	356
GPR33	333
GPR34	381
GPR35	309
GPR37	613
GPR39	453
GPR3	330
GPR42	346
GPR45	372
GPR4	362
GPR52	361
GPR55	319
GPR56	693
GPR61	451
GPR62	368
GPR63	419
GPR64	1017
GPR6	362
GPR75	540
GPR78	363
GPR82	336
GPR83	423
GPR84	396
GPR85	370
GPR87	358
GPR88	384
GPR97	549
GPR98	6306
GLIPR1L1	242
GPS2	327
GPSM1	675
GPSM2	684
GPSM3	160
GPATCH11	259
GPATCH2L	482
GPATCH1	931
GPATCH2	528
GPATCH3	525
GPATCH4	446
GPATCH8	1502
DPAGT1	408
GP6	339
GP5	560
GPX1	203
GPX2	190
GPX3	226
GPX4	197
GPX5	221
GPX6	221
GPX7	187
GPX8	209
LINC01565	149
GZMA	262
GZMB	247
GZMH	246
GZMK	264
GRAMD2	354
GRAMD3	432
GRAMD4	578
GZMM	257
GCA	217
GRIPAP1	841
GRAP2	330
GRAPL	118
GRAP	217
GRASP	395
GRB10	594
GRB14	540
GREB1L	1923
GRB2	217
GRB7	532
GRXCR1	290
GRXCR2	248
GRID2IP	1211
CCDC88A	1871
GREB1	1949
GREM1	184
GREM2	168
GRHL1	618
GRHL2	625
GRHL3	626
GRHPR	328
GRIA1	906
GRIA2	883
GRIA3	894
GRIFIN	148
GRIA4	902
GRID2	1007
GRIK1	918
GRID1	1009
GRIK2	908
GRIK3	919
GRIK4	956
GRIK5	980
GPRIN1	1008
GPRIN2	458
GPRIN3	776
GRIP1	1128
GRIP2	1043
GRK4	578
GRK5	590
GRK6	576
GRK7	553
POLR2M	368
GRAMD1A	724
GRAMD1B	738
GRAMD1C	662
GRM1	1194
GRM2	872
GRM3	879
GRM4	912
GRM5	1212
GRM6	877
GRM7	915
GRM8	908
GRN	593
CXCL1	107
RASGRP1	797
RASGRP2	609
RASGRP3	690
RASGRP4	673
HSPA9	679
HSPA5	654
GRPEL1	217
GRPEL2	225
GLIPR1L2	344
GRPR	384
GRP	148
GRSF1	480
GRTP1	336
GRWD1	446
GCSAML	135
GSAP	854
GSN-AS1	163
GLTSCR1L	1079
GSC2	205
GLTSCR1	1560
GLTSCR2	478
GSC	257
GSDMA	445
GSDMB	411
GSDMC	508
GSDMD	484
GSE1	1217
GSG1L	331
	235
GSG1	349
GCLM	274
GCLC	637
GSS	474
GSR	522
GSK3A	483
GSK3B	420
GSKIP	139
GLG1	1179
GSTT2	244
GSTA1	222
GSTA2	222
GSTA3	222
GSTA4	222
GSTA5	222
GSTCD	633
GSTK1	226
GSTM1	218
GSTM2	218
GSTM3	225
GSTM4	218
GSTM5	218
GSTO1	241
GSTO2	243
GSTP1	210
GSTT1	240
GSTT2B	244
GSX1	264
GSX2	304
COLGALT1	622
COLGALT2	626
CERCAM	595
GTF2IRD1	959
GTF2IRD2	949
GTF2IRD2B	949
GTDC1	458
GTF2I	998
GTPBP1	669
GTPBP2	602
GTPBP3	492
GTPBP6	516
GTPBP8	284
GTPBP10	387
NIF3L1	377
SLC2A10	541
SLC2A11	496
SLC2A12	617
SLC2A14	520
SLC2A1	492
SLC2A2	524
SLC2A3	496
SLC2A4	509
SLC2A5	501
SLC2A6	507
SLC2A7	512
SLC2A8	477
SLC2A9	540
GTSCR1	136
GTSE1	720
GTSF1	167
GTSF1L	148
GMPS	693
GDA	454
GUCA1A	201
GUCA1B	200
GUCA1C	209
GUCA2A	115
GUCA2B	112
GUCY2C	1073
GUCY2D	1103
GUCY2F	1108
GUCD1	240
GUF1	669
GULP1	304
GUSBP1	140
GVINP1	2422
GVQW1	195
MASTL	879
GXYLT1	440
GXYLT2	443
GYS1	737
GYS2	703
GZF1	711
H1F0	194
HIST1H1A	215
HIST1H1C	213
HIST1H1D	221
HIST1H1E	219
HIST1H1B	226
HSD17B6	317
H1FX-AS1	97
HS1BP3	392
H1FNT	255
H1FOO	346
HIST1H1T	207
H1FX	213
HIST1H2AA	131
HIST1H2AB	130
HIST1H2AC	130
HIST1H2AD	130
HIST1H2AH	128
HIST1H2AJ	128
HIST1H2AG	130
HIST2H2AA3	130
HIST2H2AB	130
HIST2H2AC	129
HIST3H2A	130
H2AFB1	115
H2AFB2;	115
H2AFJ	129
H2AFV	128
H2AFY2	372
H2AFX	143
H2AFY	372
H2AFZ	128
HIST1H2BA	127
HIST1H2BB	126
HIST1H2BC	126
HIST1H2BD	126
HIST1H2BH	126
HIST1H2BJ	126
HIST1H2BK	126
HIST1H2BL	126
HIST1H2BM	126
HIST1H2BN	126
HIST1H2BO	126
HIST2H2BC	193
HIST2H2BD	164
HIST2H2BE	126
HIST2H2BF	126
HIST3H2BB	126
H2BFM	154
H2BFS	126
H2BFWT	175
HIST3H3	136
HIST1H3A	136
HIST2H3A;	136
H3F3A	136
H3F3C	135
HIST1H4G	98
HIST1H4A	103
HS6ST1	411
HS6ST2	605
HS6ST3	471
HSP90AB2P	381
HSP90AB3P	597
HSP90AB4P	505
HABP2	560
HABP4	413
PTPLA	288
PTPLB	254
PTPLAD1	362
PTPLAD2	232
HACE1	909
HACL1	578
HAGHL	290
HR	1189
CBLL1	491
HAND1	215
HAND2	217
HAO1	370
HAO2	351
HAP1	671
PDAP1	181
HARBI1	349
GSG2	798
HAT1	419
HAUS1	278
HAUS2	235
HAUS3	603
HAUS4	363
HAUS5	633
HAUS6	955
HAUS7	368
HAUS8	410
HAVCR1	359
HAVCR2	301
HAX1	279
HSPBAP1	488
HBQ1	142
HBZ	142
HBA1;	142
HBB	147
HBD	147
HBEGF	208
HBE1	147
HBG1	147
HBG2	147
HBM	141
HBP1	514
HBS1L	684
HCAR1	346
HCAR2	363
HCAR3	387
HSD17B10	261
HADH	314
HCFC1	2035
HCFC2	792
HCK	526
HCLS1	486
HCN1	890
HCN2	889
HCN3	774
HCN4	1203
HCP5	132
HCST	93
HDAC10	669
HDAC11	347
HDAC2	488
HDAC1	482
HDAC3	428
HDAC4	1084
HDAC5	1122
HDAC6	1215
HDAC7	952
HDAC8	377
HDAC9	1011
GPIHBP1	184
HECA	543
HDDC2	204
HDGF	240
HDGFL1	251
HDGFRP2	671
HDGFRP3	203
HDHD1	228
HDHD2	259
HDHD3	251
HDX	690
HTT	3142
HEXA-AS1	139
HEATR1	2144
HEATR3	680
HEATR4	1026
HEATR6	1181
HEATR9	570
HEBP1	189
HEBP2	205
HEPACAM2	462
HEPACAM	416
HECTD1	2610
HECTD2	776
HECTD3	861
HECTD4	3996
HECW1	1606
HECW2	1572
HEG1	1381
HELB	1087
HELLS	838
HELQ	1101
HELT	242
HELZ2	2649
HELZ	1942
ALAS2	587
ALAS1	640
ALAD	330
HMBS	361
UROS	265
CPOX	454
HEMGN	484
FECH	423
HEMK1	338
N6AMT1	214
HPX	462
NHLH1	133
NHLH2	135
HENMT1	393
SERPIND1	499
HAMP	84
HEPH	1158
HEPN1	88
HPN	417
HERC1	4861
HERC2	4834
HERC3	1050
HERC4	1057
HERC5	1024
HERC6	1022
HERPUD1	391
HERPUD2	406
HES1	280
HES2	173
HES3	186
HES4	221
HES5	166
HES6	224
HES7	225
HESX1	185
HEXA	529
HEXB	556
HEXDC	486
HEXIM1	359
HEXIM2	286
HEY1	304
HEY2	337
HEYL	328
HFE	348
HFM1	1435
CD74	296
HMGB1P1	211
HGD	445
HGFAC	655
MST1	711
HGF	728
HGH1	390
HGSNAT	663
HGS	777
HHATL	504
HHAT	493
HHEX	270
HHIP	700
HHLA1	531
HHLA2	414
HHLA3	114
HIATL1	506
HIATL2	134
HIAT1	490
HIBCH	386
HIC1	733
HIC2	615
HID1	788
HIDE1	230
HIF1A	826
HIF1AN	349
HIF3A	669
HIGD1A	93
HIGD1B	99
HIGD1C	97
HIGD2A	106
HIGD2B	106
C11orf73	197
HILS1	231
HINFP	517
HINT1	126
HINT2	163
HINT3	182
HIP1R	1068
HIP1	1037
HIPK1	1210
HIPK2	1198
HIPK3	1215
HHIPL2	724
HIPK4	616
HHIPL1	782
HIRA	1017
HIRIP3	556
HTN1	57
HTN3	51
HJURP	748
HKDC1	917
HKR1	659
HLA-E	358
HLA-F	346
HLA-G	338
HLA-H	362
HLF	295
HILPDA	63
HLTF	1009
HLX	488
HM13	377
HMG20A	347
HMG20B	317
HMBOX1	420
HMCES	354
HMCN1	5635
HMCN2	5065
HMGCS1	520
HMGCS2	508
HMGCR	888
EN1	392
EN2	333
HMGA1	107
HMGA2	109
HMGB1	215
HMGB2	209
HMGB3	200
HMGB4	186
HMGCLL1	370
HMGCL	325
HMGN1	100
HMGN2	90
HMGN3	99
HMGN4	90
HMGN5	282
HMGXB4	601
HMGXB3	1538
HMHA1	1136
HMHB1	41
HMMR	724
MTRNR2L10	24
MTRNR2L12	27
MTRNR2L13	24
MTRNR2L11	24
MTRNR2L1	24
MTRNR2L2	28
MTRNR2L4	28
MTRNR2L3	24
MTRNR2L5	24
MTRNR2L6	24
MTRNR2L7	24
MTRNR2L8	24
MTRNR2L9	24
HMOX1	288
HMOX2	316
MR1	341
HMSD	53
HMSD	139
HMX1	348
HMX2	273
HMX3	357
HN1L	190
HN1	154
HNF1A	631
HNF1B	557
HNF4A	474
HNF4G	408
ONECUT1	465
HNMT	292
HNRNPCL1	293
HNRNPCL2	293
HNRNPCL3	293
HNRNPCL4	293
HNRNPDL	420
HNRNPH1	449
HNRNPH2	449
HNRNPH3	346
HNRNPUL1	856
HNRNPUL2	747
HNRNPLL	542
HNRNPC	306
HNRNPD	355
HNRNPF	415
HNRNPK	463
HNRNPL	589
HNRNPM	730
SYNCRIP	623
HNRNPR	633
HNRNPU	825
HOGA1	327
RBCK1	510
HOMER1	354
HOMER2	354
HOMER3	361
HOMEZ	550
HOOK1	728
HOOK2	719
HOOK3	718
PSMC3IP	217
HOPX	73
HORMAD1	394
HORMAD2	307
HRNR	2850
ADHFE1	467
HP1BP3	553
HSPBP1	362
HPCA	193
HPCAL1	193
HPCAL4	191
HPDL	371
HPGDS	199
HEPHL1	1159
HCFC1R1	138
HAPLN1	354
HAPLN2	340
HAPLN3	360
HAPLN4	402
HPD	393
HPRT1	218
HPS1	700
HPS3	1004
HPS4	708
HPS5	1129
HPS6	775
HPSE2	592
HPSE	543
HPR	348
HP	406
HERC2P3	1158
HRCT1	115
HRES1	223
SLC48A1	146
HRG	525
HRH1	487
HRH2	359
HRH3	445
HRH4	390
HRK	91
HRASLS	168
HRASLS2	162
PLA2G16	162
RARRES3	164
HRASLS5	279
HSPH1	858
HSPA12A	675
HSPA12B	686
HS2ST1	356
HS3ST1	307
HS3ST2	367
HS3ST4	456
HS3ST5	346
HS3ST6	342
HS3ST3A1	406
HS3ST3B1	390
HSPA1L	641
HSPA4L	839
HSP90AA2	343
HSP90AA4P	418
HSP90AA5P	334
HSP90AA1	732
HSP90AB1	724
HSBP1	76
HSBP1L1	74
HSCB	235
HSDL1	330
HSDL2	418
HSF1	529
HSF2BP	334
HSF2	536
HSF4	492
HSF5	596
HSFX1	423
HSFY1	401
HSH2D	352
HSPA13	471
PRM1	51
HSPA1A	641
HSPA2	639
HSPA4	840
HSPA6	643
HSPA7	367
HSPA8	646
HSPA14	509
HSPB1	205
HSPB2	182
HSPB3	150
HSPB6	160
HSPB7	170
HSPB8	196
HSPB9	159
HTATIP2	242
RPP14	168
TCF12	682
HEATR5A	2040
HEATR5B	2071
HTRA1	480
HTRA2	458
HTRA3	453
HTRA4	476
HTATSF1	755
HUG1	362
MGARP	240
MT-RNR2	24
HUNK	714
HUS1B	278
HUS1	280
HAL	657
AMDHD1	426
UROC1	676
HUWE1	4374
	117
	117
	117
	147
	124
	124
	125
	120
	126
	120
	119
	125
	121
	129
	117
	147
	146
	122
	114
	117
	115
	120
	115
	122
	122
	119
	121
	126
	119
	119
	117
	119
	119
	116
	116
	115
	116
	120
	118
HVCN1	273
HOXA10	410
HOXA11	313
HOXA13	388
HOXA1	335
HOXA2	376
HOXA3	443
HOXA4	320
HOXA5	270
HOXA6	233
HOXA7	230
HOXA9	272
HOXB13	284
HOXB1	301
HOXB2	356
HOXB3	431
HOXB4	251
HOXB5	269
HOXB6	224
HOXB7	217
HOXB8	243
HOXB9	250
HOXC10	342
HOXC11	304
HOXC12	282
HOXC13	330
HOXC4	264
HOXC5	222
HOXC6	235
HOXC8	242
HOXC9	260
HOXD10	340
HOXD11	338
HOXD12	270
HOXD13	343
HOXD1	328
HOXD3	432
HOXD4	255
HOXD8	290
HOXD9	352
HK1	917
HK2	917
HK3	923
GCK	465
HYAL1	435
HYAL2	473
HYAL3	417
HYAL4	481
SPAM1	509
HAS1	578
HAS2	552
HAS3	553
FAM126A	521
HYDIN	5121
EPHX1	455
EPHX2	555
HYI	277
HYKK	373
HYLS1	299
HYOU1	999
HYPK	129
HYPM	117
IL10RA	578
IL10RB	325
IL11RA	422
IL12RB1	662
IL12RB2	862
IL13RA1	427
IL13RA2	380
IL15RA	267
IL17REL	336
IL17RA	866
IL17RB	502
IL17RC	791
IL17RD	739
IL17RE	667
IL18BP	194
IL18RAP	599
ISG20L2	353
IL20RA	553
IL20RB	311
IL22RA1	574
IL22RA2	263
IDO1	403
IDO2	407
IFI27L1	104
IFI27L2	130
IL27RA	636
IRF2BP1	584
IRF2BP2	587
IRF2BPL	796
IL36RN	155
EIF4E1B	242
INPP5A	412
INPP5B	993
IAH1	248
IAPP	89
PPP1R13L	828
IBA57-AS1	110
IGFBP1	259
IGFBP2	325
IGFBP3	291
IGFBP7	282
IGFBP6	240
IGFBP5	272
IGFBP4	258
IGFBPL1	278
IBTK	1353
SERPING1	500
ICA1L	482
ICA1	483
CAST	708
ICAM1	532
ICAM2	275
ICAM3	547
ICAM4	271
ICAM5	924
ICE1	2266
ICE2	982
IPCEF1	437
ICK	632
CLNS1A	237
ICMT	284
ICOSLG	302
ICOS	199
ICT1	206
ID1	155
ID2B	36
ID2	134
ID3	119
ID4	161
IDI2-AS1	188
DGCR2	550
IDE	1019
IDH3A	366
IDH3B	385
IDH3G	393
IDH1	414
IDH2	452
IDI1	227
IDI2	227
DNALI1	258
IDS	550
IDUA	653
IER2	223
IER5L	404
IER5	327
IER3	156
IFT122	1241
IFT140	1462
IFI16	785
IFT172	1749
EIF1AX	144
EIF1AY	144
EIF2S1	315
IGF2BP1	577
IGF2BP2	599
IGF2BP3	579
EIF2S2	333
EIF2S3L	472
EIF2S3	472
MTIF2	727
EIF5B	1220
MTIF3	278
IFI44L	452
EIF4A1	406
EIF4A2	407
EIF4A3	411
EIF4B	611
EIF4E2	245
EIF4E3	224
EIF4E	217
EIF4G1	1599
EIF4G2	907
EIF4G3	1585
EIF4H	248
EIF5A	154
EIF5A2	153
EIF5AL1	154
EIF5	431
EIF6	245
IGF2BP2-AS1	143
IFFO1	559
IFFO2	517
TOR1AIP2	131
IFI27	119
IFI44	444
IFI6	130
IFIH1	1025
IFIT1	478
IFIT2	472
IFIT3	490
IFIT5	482
PYHIN1	492
IFITM10	228
IFITM1	125
IFITM2	132
IFITM3	133
IFITM5	132
IFNA10	189
IFNA14	189
IFNA16	189
IFNA17	189
IFNA21	189
IFNA1;	189
IFNA2	188
IFNA4	189
IFNA5	189
IFNA6	189
IFNA7	189
IFNA8	189
IFNB1	187
IFNE	208
IFNG	166
IFNK	207
IFNL1	200
IFNL2	200
IFNL3	196
IFNL4	179
IFNW1	195
IFRD1	451
IFRD2	506
IFIT1B	474
IFT20	132
IFT22	185
HSPB11	144
IFT27	186
IFT43	208
IFT46	304
IFT52	437
TTC26	554
IFT57	429
IFT74	600
IFT80	777
IFT81	676
IFT88	833
GIF	417
IGF2-AS	168
GIG44	113
IGBP1	339
IGDCC3	814
IGDCC4	1250
IGF1R	1367
IGF1	195
IGF2	180
IGFL1	110
IGFL2	119
IGFL3	125
IGFL4	124
IGFN1	1251
IGFLR1	355
IGHA1	353
IGHA2	340
IGHD	384
IGHE	428
IGHG1	330
IGHG2	326
IGHG3	377
IGHG4	327
IGHM	452
IGIP	53
